"","name","result_results","technical_results","series_bakers","series_bakes","series_results","episode_bakes","episode_results","age_bakers","occupation_bakers","hometown_bakers","signature_bakes","stopper_bakes"
"6414","Tom","STAR BAKER",1,7,7,7,2,6,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6415","Tom","STAR BAKER",1,7,7,7,3,6,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6416","Tom","STAR BAKER",1,7,7,7,4,6,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6417","Tom","STAR BAKER",1,7,7,7,5,6,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6418","Tom","STAR BAKER",1,7,7,7,6,6,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6419","Tom","STAR BAKER",1,7,7,7,7,6,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6420","Tom","STAR BAKER",1,7,8,7,1,6,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6421","Tom","STAR BAKER",1,7,8,7,2,6,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6422","Tom","STAR BAKER",1,7,8,7,3,6,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6423","Tom","STAR BAKER",1,7,8,7,4,6,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6424","Tom","STAR BAKER",1,8,7,7,1,6,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6425","Tom","STAR BAKER",1,8,7,7,2,6,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6426","Tom","STAR BAKER",1,8,7,7,3,6,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6427","Tom","STAR BAKER",1,8,7,7,4,6,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6428","Tom","STAR BAKER",1,8,7,7,5,6,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6429","Tom","STAR BAKER",1,8,7,7,6,6,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6430","Tom","STAR BAKER",1,8,7,7,7,6,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6431","Tom","STAR BAKER",1,8,8,7,1,6,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6432","Tom","STAR BAKER",1,8,8,7,2,6,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6433","Tom","STAR BAKER",1,8,8,7,3,6,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6434","Tom","STAR BAKER",1,8,8,7,4,6,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6435","Tom","STAR BAKER",4,7,7,7,1,3,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
"6436","Tom","STAR BAKER",4,7,7,7,2,3,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6437","Tom","STAR BAKER",4,7,7,7,3,3,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6438","Tom","STAR BAKER",4,7,7,7,4,3,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6439","Tom","STAR BAKER",4,7,7,7,5,3,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6440","Tom","STAR BAKER",4,7,7,7,6,3,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6441","Tom","STAR BAKER",4,7,7,7,7,3,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6442","Tom","STAR BAKER",4,7,8,7,1,3,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6443","Tom","STAR BAKER",4,7,8,7,2,3,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6444","Tom","STAR BAKER",4,7,8,7,3,3,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6445","Tom","STAR BAKER",4,7,8,7,4,3,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6446","Tom","STAR BAKER",4,8,7,7,1,3,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6447","Tom","STAR BAKER",4,8,7,7,2,3,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6448","Tom","STAR BAKER",4,8,7,7,3,3,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6449","Tom","STAR BAKER",4,8,7,7,4,3,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6450","Tom","STAR BAKER",4,8,7,7,5,3,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6451","Tom","STAR BAKER",4,8,7,7,6,3,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6452","Tom","STAR BAKER",4,8,7,7,7,3,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6453","Tom","STAR BAKER",4,8,8,7,1,3,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6454","Tom","STAR BAKER",4,8,8,7,2,3,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6455","Tom","STAR BAKER",4,8,8,7,3,3,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6456","Tom","STAR BAKER",4,8,8,7,4,3,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6457","Ugnė","IN",1,6,6,6,1,1,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Lemon and Thyme Madeira Cake","Falling Cup Gâteau"
"6458","Ugnė","IN",1,6,6,6,2,1,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","White Wine Biscotti","Baby Climbing into the Cookie Box"
"6459","Ugnė","IN",1,6,6,6,3,1,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate Quick Breads with Salted Caramel Sauce","Easter Basket"
"6460","Ugnė","IN",1,6,6,6,4,1,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Marula Fruit and Coffee Liqueur Crème Brûlées","Lime, Coconut and Hazelnut Cheesecakes"
"6461","Ugnė","IN",1,6,6,6,5,1,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate and Hazelnut Sugar-Free Cake","Chocolate, Peanut Butter and Grape Jam Roll"
"6462","Ugnė","IN",2,6,6,6,1,4,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Lemon and Thyme Madeira Cake","Falling Cup Gâteau"
"6463","Ugnė","IN",2,6,6,6,2,4,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","White Wine Biscotti","Baby Climbing into the Cookie Box"
"6464","Ugnė","IN",2,6,6,6,3,4,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate Quick Breads with Salted Caramel Sauce","Easter Basket"
"6465","Ugnė","IN",2,6,6,6,4,4,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Marula Fruit and Coffee Liqueur Crème Brûlées","Lime, Coconut and Hazelnut Cheesecakes"
"6466","Ugnė","IN",2,6,6,6,5,4,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate and Hazelnut Sugar-Free Cake","Chocolate, Peanut Butter and Grape Jam Roll"
"6467","Ugnė","IN",5,6,6,6,1,3,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Lemon and Thyme Madeira Cake","Falling Cup Gâteau"
"6468","Ugnė","IN",5,6,6,6,2,3,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","White Wine Biscotti","Baby Climbing into the Cookie Box"
"6469","Ugnė","IN",5,6,6,6,3,3,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate Quick Breads with Salted Caramel Sauce","Easter Basket"
"6470","Ugnė","IN",5,6,6,6,4,3,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Marula Fruit and Coffee Liqueur Crème Brûlées","Lime, Coconut and Hazelnut Cheesecakes"
"6471","Ugnė","IN",5,6,6,6,5,3,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate and Hazelnut Sugar-Free Cake","Chocolate, Peanut Butter and Grape Jam Roll"
"6472","Ugnė","IN",7,6,6,6,1,2,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Lemon and Thyme Madeira Cake","Falling Cup Gâteau"
"6473","Ugnė","IN",7,6,6,6,2,2,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","White Wine Biscotti","Baby Climbing into the Cookie Box"
"6474","Ugnė","IN",7,6,6,6,3,2,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate Quick Breads with Salted Caramel Sauce","Easter Basket"
"6475","Ugnė","IN",7,6,6,6,4,2,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Marula Fruit and Coffee Liqueur Crème Brûlées","Lime, Coconut and Hazelnut Cheesecakes"
"6476","Ugnė","IN",7,6,6,6,5,2,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate and Hazelnut Sugar-Free Cake","Chocolate, Peanut Butter and Grape Jam Roll"
"6477","Ugnė","OUT",6,6,6,6,1,5,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Lemon and Thyme Madeira Cake","Falling Cup Gâteau"
"6478","Ugnė","OUT",6,6,6,6,2,5,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","White Wine Biscotti","Baby Climbing into the Cookie Box"
"6479","Ugnė","OUT",6,6,6,6,3,5,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate Quick Breads with Salted Caramel Sauce","Easter Basket"
"6480","Ugnė","OUT",6,6,6,6,4,5,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Marula Fruit and Coffee Liqueur Crème Brûlées","Lime, Coconut and Hazelnut Cheesecakes"
"6481","Ugnė","OUT",6,6,6,6,5,5,32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Chocolate and Hazelnut Sugar-Free Cake","Chocolate, Peanut Butter and Grape Jam Roll"
"6482","Urvashi","IN",7,2,2,2,1,1,40,"Head of Marketing","Enfield, London","Cherry Blossom CupcakesJapanese Lime Cupcakes","UNKNOWN"
"6483","Urvashi","IN",7,2,2,2,1,2,40,"Head of Marketing","Enfield, London","Cherry Blossom CupcakesJapanese Lime Cupcakes","UNKNOWN"
"6484","Urvashi","IN",7,2,2,2,2,1,40,"Head of Marketing","Enfield, London","Crab, Coriander and Coconut Quiche","Strawberry and Basil TartsElderflower and Honeycomb Tarts"
"6485","Urvashi","IN",7,2,2,2,2,2,40,"Head of Marketing","Enfield, London","Crab, Coriander and Coconut Quiche","Strawberry and Basil TartsElderflower and Honeycomb Tarts"
"6486","Urvashi","IN",7,2,2,2,3,1,40,"Head of Marketing","Enfield, London","Salt and Peppercorn Loaf","Chilli and Halloumi RollsLemon and Coriander Mini Loaves"
"6487","Urvashi","IN",7,2,2,2,3,2,40,"Head of Marketing","Enfield, London","Salt and Peppercorn Loaf","Chilli and Halloumi RollsLemon and Coriander Mini Loaves"
"6488","Urvashi","OUT",9,2,2,2,1,3,40,"Head of Marketing","Enfield, London","Cherry Blossom CupcakesJapanese Lime Cupcakes","UNKNOWN"
"6489","Urvashi","OUT",9,2,2,2,2,3,40,"Head of Marketing","Enfield, London","Crab, Coriander and Coconut Quiche","Strawberry and Basil TartsElderflower and Honeycomb Tarts"
"6490","Urvashi","OUT",9,2,2,2,3,3,40,"Head of Marketing","Enfield, London","Salt and Peppercorn Loaf","Chilli and Halloumi RollsLemon and Coriander Mini Loaves"
"6491","Val","IN",1,7,7,7,1,3,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Orange and Lemon Drizzle","Chocolate Sponge with Four Fruit Frosting"
"6492","Val","IN",1,7,7,7,2,3,66,"Semi-retired, Substitute teacher","Yeovil","Sunday Treat Iced Ice Cream Cone Biscuits","From Holland to New York via Yorkshire"
"6493","Val","IN",1,7,7,7,3,3,66,"Semi-retired, Substitute teacher","Yeovil","Double Chocolate Cinnamon Twist Loaf","""And They All Went Into The Ark To Get Out Of The Rain"""
"6494","Val","IN",1,7,7,7,4,3,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Chilli Yorkshire Puddings","Orange Chocolate Churros"
"6495","Val","IN",1,7,7,7,5,3,66,"Semi-retired, Substitute teacher","Yeovil","Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels"
"6496","Val","IN",5,7,7,7,1,2,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Orange and Lemon Drizzle","Chocolate Sponge with Four Fruit Frosting"
"6497","Val","IN",5,7,7,7,2,2,66,"Semi-retired, Substitute teacher","Yeovil","Sunday Treat Iced Ice Cream Cone Biscuits","From Holland to New York via Yorkshire"
"6498","Val","IN",5,7,7,7,3,2,66,"Semi-retired, Substitute teacher","Yeovil","Double Chocolate Cinnamon Twist Loaf","""And They All Went Into The Ark To Get Out Of The Rain"""
"6499","Val","IN",5,7,7,7,4,2,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Chilli Yorkshire Puddings","Orange Chocolate Churros"
"6500","Val","IN",5,7,7,7,5,2,66,"Semi-retired, Substitute teacher","Yeovil","Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels"
"6501","Val","IN",6,7,7,7,1,4,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Orange and Lemon Drizzle","Chocolate Sponge with Four Fruit Frosting"
"6502","Val","IN",6,7,7,7,2,4,66,"Semi-retired, Substitute teacher","Yeovil","Sunday Treat Iced Ice Cream Cone Biscuits","From Holland to New York via Yorkshire"
"6503","Val","IN",6,7,7,7,3,4,66,"Semi-retired, Substitute teacher","Yeovil","Double Chocolate Cinnamon Twist Loaf","""And They All Went Into The Ark To Get Out Of The Rain"""
"6504","Val","IN",6,7,7,7,4,4,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Chilli Yorkshire Puddings","Orange Chocolate Churros"
"6505","Val","IN",6,7,7,7,5,4,66,"Semi-retired, Substitute teacher","Yeovil","Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels"
"6506","Val","IN",10,7,7,7,1,1,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Orange and Lemon Drizzle","Chocolate Sponge with Four Fruit Frosting"
"6507","Val","IN",10,7,7,7,2,1,66,"Semi-retired, Substitute teacher","Yeovil","Sunday Treat Iced Ice Cream Cone Biscuits","From Holland to New York via Yorkshire"
"6508","Val","IN",10,7,7,7,3,1,66,"Semi-retired, Substitute teacher","Yeovil","Double Chocolate Cinnamon Twist Loaf","""And They All Went Into The Ark To Get Out Of The Rain"""
"6509","Val","IN",10,7,7,7,4,1,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Chilli Yorkshire Puddings","Orange Chocolate Churros"
"6510","Val","IN",10,7,7,7,5,1,66,"Semi-retired, Substitute teacher","Yeovil","Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels"
"6511","Val","OUT",7,7,7,7,1,5,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Orange and Lemon Drizzle","Chocolate Sponge with Four Fruit Frosting"
"6512","Val","OUT",7,7,7,7,2,5,66,"Semi-retired, Substitute teacher","Yeovil","Sunday Treat Iced Ice Cream Cone Biscuits","From Holland to New York via Yorkshire"
"6513","Val","OUT",7,7,7,7,3,5,66,"Semi-retired, Substitute teacher","Yeovil","Double Chocolate Cinnamon Twist Loaf","""And They All Went Into The Ark To Get Out Of The Rain"""
"6514","Val","OUT",7,7,7,7,4,5,66,"Semi-retired, Substitute teacher","Yeovil","Mum's Chilli Yorkshire Puddings","Orange Chocolate Churros"
"6515","Val","OUT",7,7,7,7,5,5,66,"Semi-retired, Substitute teacher","Yeovil","Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels"
"6516","Victoria","IN",7,3,3,3,1,2,50,"CEO of the charity Plantlife","Somerset","Pear and Pecan","Blackbird Pie Cake"
"6517","Victoria","IN",7,3,3,3,2,2,50,"CEO of the charity Plantlife","Somerset","Coriander and Lemon NaanGarlic and Parsnip Chapatis","Saffron and Golden Raisin Bagels
Porcini Bagels"
"6518","Victoria","IN",7,3,3,3,3,2,50,"CEO of the charity Plantlife","Somerset","Fig, Walnut and Pink Peppercorn Tarte Tatin","Tropical Fruit Tart with Black Pepper Crust"
"6519","Victoria","OUT",4,3,3,3,1,3,50,"CEO of the charity Plantlife","Somerset","Pear and Pecan","Blackbird Pie Cake"
"6520","Victoria","OUT",4,3,3,3,2,3,50,"CEO of the charity Plantlife","Somerset","Coriander and Lemon NaanGarlic and Parsnip Chapatis","Saffron and Golden Raisin Bagels
Porcini Bagels"
"6521","Victoria","OUT",4,3,3,3,3,3,50,"CEO of the charity Plantlife","Somerset","Fig, Walnut and Pink Peppercorn Tarte Tatin","Tropical Fruit Tart with Black Pepper Crust"
"6522","Victoria","STAR BAKER",4,3,3,3,1,1,50,"CEO of the charity Plantlife","Somerset","Pear and Pecan","Blackbird Pie Cake"
"6523","Victoria","STAR BAKER",4,3,3,3,2,1,50,"CEO of the charity Plantlife","Somerset","Coriander and Lemon NaanGarlic and Parsnip Chapatis","Saffron and Golden Raisin Bagels
Porcini Bagels"
"6524","Victoria","STAR BAKER",4,3,3,3,3,1,50,"CEO of the charity Plantlife","Somerset","Fig, Walnut and Pink Peppercorn Tarte Tatin","Tropical Fruit Tart with Black Pepper Crust"
"6525","Yan","IN",1,8,8,8,1,2,46,"Laboratory research scientist","North London","Windfall Apple Crumble Cake","'Banana-ramen' Cake"
"6526","Yan","IN",1,8,8,8,1,6,46,"Laboratory research scientist","North London","Windfall Apple Crumble Cake","'Banana-ramen' Cake"
"6527","Yan","IN",1,8,8,8,2,2,46,"Laboratory research scientist","North London","'Mrs. Marian's PB 'n' B' Biscuits","'Adventures in Bakeland' Game"
"6528","Yan","IN",1,8,8,8,2,6,46,"Laboratory research scientist","North London","'Mrs. Marian's PB 'n' B' Biscuits","'Adventures in Bakeland' Game"
"6529","Yan","IN",1,8,8,8,3,2,46,"Laboratory research scientist","North London","'Mrs P's' Masala Chai Spiced Teacakes","'Basil the Vegetarian Dragon with his Pumpkin Hoard' Bread Sculpture"
"6530","Yan","IN",1,8,8,8,3,6,46,"Laboratory research scientist","North London","'Mrs P's' Masala Chai Spiced Teacakes","'Basil the Vegetarian Dragon with his Pumpkin Hoard' Bread Sculpture"
"6531","Yan","IN",1,8,8,8,4,2,46,"Laboratory research scientist","North London","'Lil' Red's Ginger and Nuts' Millionaire Shortbreads","Animals of the Rainforest Caramel Cake"
"6532","Yan","IN",1,8,8,8,4,6,46,"Laboratory research scientist","North London","'Lil' Red's Ginger and Nuts' Millionaire Shortbreads","Animals of the Rainforest Caramel Cake"
"6533","Yan","IN",1,8,8,8,5,2,46,"Laboratory research scientist","North London","Mango Fruit Hat Steamed School Pudding","'Heart of a Hero' Trifle Terrine"
"6534","Yan","IN",1,8,8,8,5,6,46,"Laboratory research scientist","North London","Mango Fruit Hat Steamed School Pudding","'Heart of a Hero' Trifle Terrine"
"6535","Yan","IN",1,8,8,8,6,2,46,"Laboratory research scientist","North London","'πr2' Decorative Pies","Chequerboard Pie"
"6536","Yan","IN",1,8,8,8,6,6,46,"Laboratory research scientist","North London","'πr2' Decorative Pies","Chequerboard Pie"
"6537","Yan","IN",1,8,8,8,7,2,46,"Laboratory research scientist","North London","Cannoli Cocktails","Canadian-Style Sfogliatelle"
"6538","Yan","IN",1,8,8,8,7,6,46,"Laboratory research scientist","North London","Cannoli Cocktails","Canadian-Style Sfogliatelle"
"6539","Yan","IN",4,8,8,8,1,1,46,"Laboratory research scientist","North London","Windfall Apple Crumble Cake","'Banana-ramen' Cake"
"6540","Yan","IN",4,8,8,8,2,1,46,"Laboratory research scientist","North London","'Mrs. Marian's PB 'n' B' Biscuits","'Adventures in Bakeland' Game"
"6541","Yan","IN",4,8,8,8,3,1,46,"Laboratory research scientist","North London","'Mrs P's' Masala Chai Spiced Teacakes","'Basil the Vegetarian Dragon with his Pumpkin Hoard' Bread Sculpture"
"6542","Yan","IN",4,8,8,8,4,1,46,"Laboratory research scientist","North London","'Lil' Red's Ginger and Nuts' Millionaire Shortbreads","Animals of the Rainforest Caramel Cake"
"6543","Yan","IN",4,8,8,8,5,1,46,"Laboratory research scientist","North London","Mango Fruit Hat Steamed School Pudding","'Heart of a Hero' Trifle Terrine"
